artist_name, tag_name, tag_count_pct
Luke Hess,minimal techno,0.103448
Luke Hess,dub techno,0.246305
Lula Circus,minimal techno,0.142549
Lula Circus,tech house,0.215983
Lula Circus,spotify,0.142549
Luna City Express,minimal,0.21692
Luna City Express,tech house,0.182213
Luna City Express,deep house,0.132321
Lusine,minimal,0.118919
Lusine,electronic,0.181081
Lusine,idm,0.27027
Lusine,ambient,0.145946
Lützenkirchen,minimal,0.162281
Lützenkirchen,techno,0.195175
Lützenkirchen,electronic,0.219298
Lützenkirchen,electro,0.120614
Lützenkirchen,House,0.135965
M.A.N.D.Y.,minimal,0.2331
M.A.N.D.Y.,minimal techno,0.128205
M.A.N.D.Y.,electronic,0.179487
M.A.N.D.Y.,House,0.125874
m.rueter,minimal techno,0.235294
m.rueter,psychedelic,0.117647
m.rueter,trance,0.117647
m.rueter,under 2000 listeners,0.117647
M:I:5,techno,0.139241
M:I:5,minimal techno,0.21097
Maas,techno,0.217391
Maas,minimal techno,0.130435
Maayan Nidam,minimal,0.160256
Maayan Nidam,minimal techno,0.147436
Maayan Nidam,House,0.134615
Maetrik,minimal,0.131915
Maetrik,techno,0.212766
Maetrik,electronic,0.102128
Maetrik,tech house,0.146809
Magda,minimal,0.311526
Magda,techno,0.168224
Magda,minimal techno,0.180685
Magda,electronic,0.11838
Magitman,minimal,0.166247
Magitman,techno,0.166247
Magitman,minimal techno,0.251889
Magnet,indie,0.166113
Magnet,singer-songwriter,0.147841
Magnet,norwegian,0.162791
manu harmilapi,minimal,0.222222
manu harmilapi,techno,0.111111
manu harmilapi,minimal techno,0.111111
manu harmilapi,electronic,0.111111
manu harmilapi,electronica,0.111111
manu harmilapi,alternative,0.111111
manu harmilapi,minimal techno artists,0.111111
manu harmilapi,electronic music,0.111111
Manuel Tur,minimal techno,0.128205
Manuel Tur,House,0.169231
Manuel Tur,tech house,0.205128
Manuel Tur,deep house,0.25641
Marascia,minimal,0.190476
Marascia,techno,0.173333
Marascia,minimal techno,0.131429
Marascia,tech house,0.106667
Marascia & Dusty Kid,minimal,0.268817
Marascia & Dusty Kid,techno,0.16129
Marascia & Dusty Kid,minimal techno,0.172043
Marascia & Dusty Kid,tech house,0.107527
Marc Antona,minimal,0.273973
Marc Antona,minimal techno,0.180822
Marc DePulse,minimal,0.241546
Marc DePulse,techno,0.128019
Marc DePulse,minimal techno,0.128019
Marc DePulse,tech house,0.111111
Marc Houle,minimal,0.287356
Marc Houle,techno,0.192529
Marc Houle,minimal techno,0.158046
Marc Houle,electronic,0.112069
Marc Neyen,minimal,0.111111
Marc Neyen,minimal techno,0.185185
Marc Neyen,Archipel,0.111111
Marc Romboy,minimal,0.223714
Marc Romboy,techno,0.176734
Marc Romboy,minimal techno,0.127517
Marc Romboy,electronic,0.116331
Marc Romboy vs Stephan Bodzin,minimal,0.333333
Marc Romboy vs Stephan Bodzin,minimal techno,0.2
Marc Romboy vs. Stephan Bodzin,minimal,0.23753
Marc Romboy vs. Stephan Bodzin,techno,0.142518
Marc Romboy vs. Stephan Bodzin,minimal techno,0.149644
Marc Romboy vs. Stephan Bodzin,electronic,0.142518
Marcel Dettmann,minimal,0.15212
Marcel Dettmann,techno,0.249377
Marcel Dettmann,minimal techno,0.174564
Marcel Fengler,minimal,0.13602
Marcel Fengler,techno,0.251889
Marcel Fengler,minimal techno,0.13602
Marcel Fengler,Berghain,0.15869
Marcel Knopf,minimal,0.299401
Marcel Knopf,techno,0.149701
Marcel Knopf,minimal techno,0.149701
Marcel Knopf,tech house,0.110778
Marcelus,minimal,0.149194
Marcelus,techno,0.403226
Marcelus,minimal techno,0.25
Marcelus,electronic,0.100806
Marcin Czubala,minimal,0.190574
Marcin Czubala,techno,0.186475
Marcin Czubala,minimal techno,0.204918
Marco Bailey & Tom Hades,minimal,0.164179
Marco Bailey & Tom Hades,techno,0.248756
Marco Bailey & Tom Hades,minimal techno,0.109453
Marco Bailey & Tom Hades,electronic,0.124378
Marco Carola,minimal,0.180758
Marco Carola,techno,0.291545
Marco Carola,minimal techno,0.139942
Marco Carola,electronic,0.113703
Marco Dassi,minimal,0.27027
Marco Dassi,techno,0.202703
Marco Dassi,minimal techno,0.135135
Marco Resmann,minimal,0.224719
Marco Resmann,minimal techno,0.139326
Marco Resmann,electronic,0.11236
Marco Resmann,tech house,0.139326
Marco Shuttle,techno,0.166247
Marco Shuttle,minimal techno,0.251889
Marcus Meinhardt,minimal,0.294985
Marcus Meinhardt,minimal techno,0.162242
Marcus Meinhardt,electronic,0.162242
Marcus Meinhardt,tech house,0.129794
Marcus Meinhardt,Berlin,0.112094
Marcus Sur,minimal,0.193473
Marcus Sur,minimal techno,0.193473
Marcus Sur,tech house,0.2331
Marcus Sur,beatplantation,0.153846
Marek Bois,minimal,0.244499
Marek Bois,techno,0.117359
Marek Bois,minimal techno,0.168704
Marek Bois,electronic,0.102689
Marek Hemmann,minimal,0.293255
Marek Hemmann,techno,0.140762
Marek Hemmann,minimal techno,0.202346
Marek Hemmann,electronic,0.167155
Margaret Dygas,minimal,0.210526
Margaret Dygas,techno,0.157895
Margaret Dygas,minimal techno,0.113684
Marika Rossa,techno,0.217391
Marika Rossa,minimal techno,0.180435
Mark August,minimal,0.21097
Mark August,minimal techno,0.139241
Mark Broom,minimal,0.158416
Mark Broom,techno,0.330033
Mark Broom,minimal techno,0.125413
Mark Fell,minimal,0.155738
Mark Fell,minimal techno,0.106557
Mark Fell,electronic,0.106557
Mark Fell,idm,0.135246
Mark Fell,glitch,0.204918
Mark Henning,minimal,0.195312
Mark Henning,techno,0.160156
Mark Henning,minimal techno,0.136719
Mark Reeve,minimal techno,0.173913
Mark Reeve,electronic,0.130435
Mark Reeve,House,0.130435
Mark Reeve,tech house,0.217391
Mark-Henning,minimal,0.294985
Mark-Henning,minimal techno,0.168142
Mark-Henning,electro,0.123894
Marko Fürstenberg,minimal,0.183486
Marko Fürstenberg,dub techno,0.146789
Markus Fix,minimal,0.187266
Markus Fix,minimal techno,0.170412
Markus Fix,House,0.108614
Markus Fix,tech house,0.123596
Markus Guentner,minimal,0.204819
Markus Guentner,electronic,0.10241
Markus Guentner,ambient,0.301205
Markus Guentner,Kompakt,0.111446
Markus Suckut,techno,0.304878
Markus Suckut,minimal techno,0.207317
Markus Suckut,dub techno,0.182927
Martin Buttrich,minimal,0.214592
Martin Buttrich,techno,0.118026
Martin Buttrich,minimal techno,0.169528
Martin Buttrich,tech house,0.124464
Martin Dawson,minimal techno,0.11236
Martin Dawson,electronic,0.195506
Martin Dawson,House,0.195506
Martin Dawson,deep house,0.224719
Martin Donath,minimal,0.140118
Martin Donath,minimal techno,0.147493
Martin Donath,ambient,0.116519
Martin Landsky,minimal,0.210084
Martin Landsky,techno,0.113445
Martin Landsky,minimal techno,0.109244
Martin Landsky,electronic,0.109244
Martin Schulte,minimal,0.118681
Martin Schulte,minimal techno,0.136264
Martin Schulte,ambient,0.140659
Martin Schulte,dub techno,0.21978
Martinez,minimal,0.185185
Martinez,techno,0.142593
Martinez,minimal techno,0.125926
Masomenos,minimal,0.165563
Masomenos,minimal techno,0.142384
Masomenos,tech house,0.165563
Massi DL,minimal,0.27027
Massi DL,minimal techno,0.162162
Massi DL,trapez,0.108108
Mathew Jonson,minimal,0.268097
Mathew Jonson,techno,0.190349
Mathew Jonson,minimal techno,0.16622
Mathew Jonson,electronic,0.136729
Mathias Kaden,minimal,0.274725
Mathias Kaden,techno,0.131868
Mathias Kaden,minimal techno,0.208791
Mathias Kaden,tech house,0.101648
Mathias Schaffhäuser,minimal,0.26178
Mathias Schaffhäuser,techno,0.162304
Mathias Schaffhäuser,minimal techno,0.141361
Mathias Schaffhäuser,electronic,0.172775
Matias Aguayo,minimal,0.140647
Matias Aguayo,techno,0.115331
Matias Aguayo,electronic,0.127989
Matias Aguayo,Kompakt,0.113924
Matt John,minimal,0.27248
Matt John,techno,0.111717
Matt John,minimal techno,0.158038
Matt John,electronic,0.106267
Matt Minimal,minimal,0.160714
Matt Minimal,techno,0.357143
Matt Minimal,minimal techno,0.160714
Matt Minimal,electronic,0.160714
Matt Star,minimal,0.297619
Matt Star,minimal techno,0.202381
Matt Star,electronic,0.139881
Matthew Dear,minimal,0.170683
Matthew Dear,techno,0.13253
Matthew Dear,minimal techno,0.114458
Matthew Dear,electronic,0.200803
Matthew Stone,minimal techno,0.240113
Matthew Stone,electronic,0.118644
Matthew Stone,DIsco House,0.161017
Matthew Stone,runway music,0.282486
Matthias Meyer,minimal,0.257069
Matthias Meyer,minimal techno,0.107969
Matthias Meyer,electronic,0.133676
Matthias Meyer,tech house,0.107969
Matthias Meyer,deep house,0.133676
Matthias Tanzmann,minimal,0.236407
Matthias Tanzmann,techno,0.158392
Matthias Tanzmann,electronic,0.115839
Matthias Tanzmann,tech house,0.144208
Matzak,minimal,0.192308
Matzak,techno,0.171154
Matzak,electronic,0.113462
Maurizio,minimal,0.158824
Maurizio,techno,0.196078
Maurizio,dub techno,0.184314
Maus & Stolle,minimal,0.148148
Maus & Stolle,minimal techno,0.148148
Maus & Stolle,electronic,0.148148
Maus & Stolle,electronica,0.111111
Max Cooper,minimal,0.242718
Max Cooper,techno,0.152913
Max Cooper,minimal techno,0.194175
Max Cooper,electronic,0.126214
Max Cooper,tech house,0.104369
Max Grabke,minimal,0.235849
Max Grabke,minimal techno,0.235849
Max Mineyev,electronic,0.129702
Maxime Dangles,minimal,0.233645
Maxime Dangles,techno,0.21729
Maxime Dangles,minimal techno,0.116822
Maxime Dangles,electronic,0.123832
Mayburg,minimal,0.212766
Mayburg,techno,0.212766
Mayburg,minimal techno,0.185106
Mayburg,Tech trance,0.106383
Melchior Productions Ltd.,minimal,0.250627
Melchior Productions Ltd.,minimal techno,0.115288
Melchior Productions Ltd.,tech house,0.115288
Metaboman,minimal,0.247525
Metaboman,minimal techno,0.128713
Metaboman,tech house,0.116337
Metaboman,microhouse,0.155941
Metope,minimal,0.209205
Metope,techno,0.115063
Metope,minimal techno,0.135983
Michael Knop,minimal,0.132797
Michael Knop,techno,0.201207
Michael Knop,minimal techno,0.201207
Michael Knop,german,0.132797
Michael Knop,autist,0.132797
Michael Mayer,minimal,0.198807
Michael Mayer,techno,0.121272
Michael Mayer,minimal techno,0.143141
Michael Mayer,electronic,0.141153
Michael Mayer,Kompakt,0.133201
Michael Melchner,minimal,0.142308
Michael Melchner,minimal techno,0.384615
Michal Ho,minimal,0.239808
Michal Ho,techno,0.129496
Michal Ho,minimal techno,0.119904
Michal Wolski,electro,0.101918
Michal Wolski,Electroclash,0.119904
Microfluid,minimal,0.11236
Microfluid,techno,0.11236
Microfluid,minimal techno,0.224719
Microfluid,downtempo,0.148315
Microtrauma,minimal,0.165605
Microtrauma,techno,0.212314
Microtrauma,minimal techno,0.165605
Microtrauma,electronic,0.121019
Microtrauma,neotrance,0.144374
Mihalis Safras,minimal,0.27248
Mihalis Safras,techno,0.138965
Mihalis Safras,minimal techno,0.217984
Mihalis Safras,tech house,0.125341
Mikael Jonasson,minimal,0.25641
Mikael Jonasson,techno,0.128205
Mikael Jonasson,minimal techno,0.128205
Mikael Jonasson,electro,0.102564
Mikael Jonasson,tech house,0.153846
Mikalogic,minimal,0.181818
Mikalogic,techno,0.136364
Mikalogic,minimal techno,0.181818
Mike Dehnert,minimal,0.100775
Mike Dehnert,techno,0.258398
Mike Dehnert,dub techno,0.155039
Mike Ink,techno,0.180505
Mike Ink,minimal techno,0.111913
Mike Ink,electronic,0.142599
Mike Monday,minimal,0.185529
Mike Monday,electronic,0.141002
Mike Monday,electro,0.107607
Mike Parker,minimal,0.142857
Mike Parker,techno,0.31746
Mike Parker,minimal techno,0.209524
Mike Shannon,minimal,0.156495
Mike Shannon,techno,0.13615
Mike Wall,minimal,0.151874
Mike Wall,minimal techno,0.197239
Mike Wall,tech house,0.151874
Mikkel Metal,minimal,0.178253
Mikkel Metal,minimal techno,0.128342
Mikkel Metal,electronic,0.14082
Millok,minimal,0.25
Millok,minimal techno,0.25
Millok,tech house,0.25
Millok,deep house,0.25
Milton Bradley,minimal,0.127796
Milton Bradley,techno,0.319489
Milton Bradley,minimal techno,0.159744
Milton Bradley,dub techno,0.146965
Mini,j-pop,0.127551
Minicoolboyz,minimal,0.168067
Minicoolboyz,techno,0.105882
Minicoolboyz,minimal techno,0.151261
Minilogue,minimal,0.297619
Minilogue,techno,0.142857
Minilogue,minimal techno,0.172619
Minilogue,electronic,0.116071
Minimal,minimal,0.191939
Minimal,minimal techno,0.163148
Minimal Man,industrial,0.123967
Minimal Man,post-punk,0.206612
Minimal Techno,minimal,0.166667
Minimal Techno,techno,0.166667
Minimal Techno,minimal techno,0.50505
Minimal Youth,electro,0.333333
Minimal Youth,under 2000 listeners,0.666667
Miro Pajic,minimal,0.219072
Miro Pajic,techno,0.257732
MISC,minimal,0.168279
MISC,techno,0.193424
MISC,electronic,0.131528
Misc.,minimal,0.208333
Misc.,techno,0.125
Misc.,minimal techno,0.125
Miskate,minimal,0.167785
Miskate,minimal techno,0.147651
Miss Fitz,minimal,0.251256
Miss Fitz,techno,0.100503
Miss Fitz,minimal techno,0.138191
Miss Fitz,electronic,0.125628
Miss Kittin & The Hacker,electronic,0.195822
Miss Kittin & The Hacker,electro,0.16188
Miss Kittin & The Hacker,Electroclash,0.261097
Misstress Barbara,minimal,0.123543
Misstress Barbara,techno,0.2331
Misstress Barbara,minimal techno,0.118881
Misstress Barbara,electronic,0.137529
Miwon,electronic,0.165746
Miwon,idm,0.184162
Miwon,ambient,0.119705
Mlle Caro & Franck Garcia,minimal,0.14094
Mlle Caro & Franck Garcia,electronic,0.167785
Mmm,electronic,0.145985
Moderat,techno,0.1375
Moderat,electronic,0.24
Moderat,idm,0.25
Moderat,glitch,0.1225
Modeselektor,techno,0.126521
Modeselektor,electronic,0.243309
Modeselektor,idm,0.177616
Modeselektor,electro,0.136253
Moire,minimal techno,0.166667
Moire,spotify,0.166667
Monika Kruse,minimal,0.200658
Monika Kruse,techno,0.328947
Monika Kruse,electronic,0.167763
Monoblock,minimal,0.217391
Monoblock,minimal techno,0.102174
Monoblock,Gothic Metal,0.102174
Monolake,minimal,0.193798
Monolake,techno,0.114341
Monolake,electronic,0.149225
Monolake,idm,0.156977
Monolake,ambient,0.141473
Monoloc,techno,0.320513
Monoloc,minimal techno,0.150641
Monoloc,electronic,0.112179
Monoloc,schranz,0.150641
Moodymann,detroit,0.118852
Moodymann,House,0.168033
Moodymann,deep house,0.204918
Moonbeam,minimal,0.157464
Moonbeam,House,0.102249
Moonbeam,Progressive House,0.204499
Moonbeam,trance,0.161554
Moonbeam,progressive trance,0.106339
Moritz von Oswald Trio,electronic,0.162866
Moritz von Oswald Trio,ambient,0.127036
Moritz von Oswald Trio,experimental,0.149837
Morphosis,techno,0.189036
Morphosis,dub techno,0.126654
Morphosis,death metal,0.122873
Motorcitysoul,techno,0.11039
Motorcitysoul,electronic,0.127706
Motorcitysoul,House,0.145022
Motorcitysoul,deep house,0.21645
Mount Kimbie,minimal,0.104651
Mount Kimbie,electronic,0.162791
Mount Kimbie,ambient,0.176744
Mount Kimbie,experimental,0.130233
Mount Kimbie,dubstep,0.232558
Move D,electronic,0.163399
Move D,ambient,0.124183
Move D & Benjamin Brunn,minimal,0.183486
Move D & Benjamin Brunn,techno,0.111927
Move D & Benjamin Brunn,minimal techno,0.100917
Move D & Benjamin Brunn,idm,0.100917
Move D & Benjamin Brunn,ambient,0.141284
Mr. Statik,minimal,0.241546
Mr. Statik,techno,0.15942
Mr. Statik,minimal techno,0.200483
Mr. Statik,tech house,0.120773
Mr. Statik,BPitch Control,0.120773
MRI,electronic,0.113001
MRI,microhouse,0.113001
MRI,deep house,0.121507
Mujuice,minimal,0.173494
Mujuice,electronic,0.228916
Mujuice,idm,0.240964
Mujuice,glitch,0.108434
Mujuice,russian,0.139759
Murcof,minimal,0.165548
Murcof,electronic,0.149888
Murcof,idm,0.154362
Murcof,ambient,0.223714
My My,minimal,0.217391
My My,techno,0.108696
My My,minimal techno,0.108696
N'TO,minimal,0.214133
N'TO,techno,0.192719
N'TO,minimal techno,0.115632
N'TO,electronic,0.134904
nakotika,minimal,0.102564
nakotika,deep house,0.102564
nakotika,club,0.102564
nakotika,under 2000 listeners,0.128205
Namito,minimal,0.248139
Namito,techno,0.124069
Namito,minimal techno,0.163772
Namito,electronic,0.143921
Narcotic Syntax,minimal,0.111111
Narcotic Syntax,minimal techno,0.16835
Narcotic Syntax,microhouse,0.139731
Narcotic Syntax,Perlon,0.139731
Nathan Fake,minimal,0.223214
Nathan Fake,techno,0.125
Nathan Fake,electronic,0.1875
navy b.,minimal,0.111111
navy b.,minimal techno,0.277778
navy b.,under 2000 listeners,0.111111
navy b.,polish,0.166667
NDKj,minimal,0.138889
NDKj,techno,0.111111
NDKj,minimal techno,0.111111
Neil Landstrumm,techno,0.222222
Neil Landstrumm,electronic,0.104444
Neil Landstrumm,dubstep,0.162222
Neurotron,minimal,0.163132
Neurotron,deep house,0.102773
Nhar,minimal,0.173611
Nhar,techno,0.118056
Nhar,electronic,0.109375
Nice7,minimal,0.15121
Nice7,minimal techno,0.125
Nice7,electronic,0.15121
Nice7,House,0.175403
Nice7,tech house,0.201613
Nick Curly,minimal,0.138614
Nick Curly,minimal techno,0.10099
Nick Curly,House,0.132673
Nick Curly,tech house,0.164356
Nick Curly,deep house,0.19802
Nicky Romero,electronic,0.148325
Nicky Romero,House,0.239234
Nicky Romero,electro house,0.126794
Nico Lahs,minimal techno,0.192412
Nico Lahs,House,0.230352
Nico Lahs,tech house,0.271003
Nico Lahs,deep house,0.192412
Nicolas Masseyeff,minimal,0.178891
Nicolas Masseyeff,techno,0.144902
Niconé & Sascha Braemer,minimal,0.110619
Niederflur,minimal,0.304878
Niederflur,techno,0.164634
Niederflur,minimal techno,0.137195
Niederflur,electronic,0.112805
Niederflur,minus,0.112805
Niko Schwind,minimal,0.263852
Niko Schwind,techno,0.145119
Niko Schwind,minimal techno,0.100264
Niko Schwind,electronic,0.145119
Nine Inch Nails,electronic,0.104478
Nine Inch Nails,industrial,0.298507
Nine Inch Nails,alternative,0.113433
Nine Inch Nails,rock,0.116418
Nine Inch Nails,industrial rock,0.170149
NTFO,minimal,0.201207
NTFO,techno,0.201207
NTFO,minimal techno,0.132797
NTFO,electronic,0.132797
Nu,minimal,0.123457
Nu,electronic,0.123457
Nubian Mindz,Broken Beat,0.156495
Nudisco,minimal,0.245098
Nudisco,techno,0.188725
Nudisco,minimal techno,0.134804
Nudisco,electronic,0.107843
Nuel,minimal techno,0.181818
Nuel,under 2000 listeners,0.181818
Nulleins,minimal,0.123457
NX1,techno,0.403226
NX1,minimal techno,0.165323
NX1,electronic,0.100806
NX1,dub techno,0.133065
NX1,industrial,0.100806
Octave,minimal,0.227273
Octave,techno,0.181818
Octave,minimal techno,0.113636
Octex,minimal,0.109924
Octex,minimal techno,0.134351
Octex,dub techno,0.152672
Odd Dots,minimal techno,0.196464
Odd Dots,tech house,0.163065
Off Pop,minimal,0.21322
Off Pop,techno,0.159915
Off Pop,minimal techno,0.132196
Off Pop,electro,0.10661
Oil 10,electronic,0.137168
Oil 10,idm,0.147493
Oil 10,ambient,0.141593
Olene Kadar,minimal,0.137363
Olene Kadar,minimal techno,0.274725
Olene Kadar,electronic,0.137363
Olene Kadar,microhouse,0.137363
Oliver Hacke,minimal,0.220751
Oliver Hacke,techno,0.161148
Oliver Hacke,minimal techno,0.143488
Oliver Huntemann,minimal,0.251256
Oliver Huntemann,techno,0.20603
Oliver Huntemann,minimal techno,0.128141
Oliver Huntemann,electronic,0.105528
Oliver Huntemann,electro,0.123116
Oliver Koletzki,minimal,0.280899
Oliver Koletzki,techno,0.16573
Oliver Koletzki,minimal techno,0.146067
Oliver Koletzki,electronic,0.185393
Oliver Koletzki,electro,0.11236
Oliver Schories,minimal,0.242131
Oliver Schories,techno,0.108959
Oliver Schories,minimal techno,0.108959
Oliver Schories,electronic,0.140436
Omar Salgado,minimal,0.21645
Omar Salgado,techno,0.119048
Omar Salgado,minimal techno,0.179654
Oni Ayhun,techno,0.109905
Oni Ayhun,electronic,0.135685
Oni Ayhun,experimental,0.101764
Onur Özer,minimal,0.275482
Onur Özer,techno,0.137741
Onur Özer,minimal techno,0.157025
Onur Özer,electronic,0.101928
oozee,under 2000 listeners,0.212314
Oscar Mulero,techno,0.4
Oscar Mulero,minimal techno,0.124
Oscar Mulero,hard techno,0.108
Oskar Offermann,minimal techno,0.176471
Oskar Offermann,House,0.176471
Oskar Offermann,tech-house,0.176471
Oskar Offermann,deep house,0.235294
Oskar Offermann,german,0.117647
Oxia,minimal,0.193548
Oxia,techno,0.268817
Oxia,minimal techno,0.120968
Oxia,electronic,0.13172
Oxia,electro,0.120968
Pablo Akaros,minimal,0.284091
Pablo Akaros,techno,0.133523
Pablo Akaros,minimal techno,0.147727
Pablo Bolivar,minimal,0.146843
Pablo Bolivar,minimal techno,0.107195
Pablo Bolivar,dub techno,0.139501
Pablo Bolivar,tech house,0.142438
Paco Osuna,minimal,0.26178
Paco Osuna,techno,0.235602
Paco Osuna,minimal techno,0.125654
Pacou,techno,0.340136
Pacou,tresor,0.115646
Pan-Pot,minimal,0.240964
Pan-Pot,techno,0.13253
Pan-Pot,minimal techno,0.173494
Pan-Pot,electronic,0.108434
Pan/Tone,minimal,0.105263
Pantha du Prince,minimal,0.252525
Pantha du Prince,techno,0.118687
Pantha du Prince,minimal techno,0.14899
Pantha du Prince,electronic,0.194444
Pantha du Prince & The Bell Laboratory,minimal techno,0.138298
Pantha du Prince & The Bell Laboratory,Ambient Techno,0.177305
Pantha du Prince & The Bell Laboratory,microhouse,0.113475
Pantytec,minimal,0.230947
Pantytec,minimal techno,0.127021
Pantytec,microhouse,0.101617
Par Grindvik,minimal,0.151515
Par Grindvik,techno,0.30303
Par Grindvik,minimal techno,0.275758
Pascal FEOS,minimal,0.175719
Pascal FEOS,techno,0.319489
Pascal FEOS,minimal techno,0.111821
Pascal FEOS,electronic,0.134185
Patrice Bäumel,minimal,0.265252
Patrice Bäumel,techno,0.100796
Patrice Bäumel,minimal techno,0.100796
Patrice Bäumel,tech house,0.244032
Patrick Chardronnet,minimal,0.17757
Patrick Chardronnet,techno,0.106542
Patrick Chardronnet,minimal techno,0.186916
Patrick Zigon,minimal,0.233645
Patrick Zigon,minimal techno,0.17757
Patrick Zigon,tech house,0.142523
Paul & Fritz Kalkbrenner,minimal,0.201613
Paul & Fritz Kalkbrenner,minimal techno,0.139113
Paul & Fritz Kalkbrenner,electronic,0.127016
Paul Brtschitsch,minimal,0.211864
Paul Brtschitsch,techno,0.194915
Paul Brtschitsch,minimal techno,0.112288
Paul Brtschitsch,electronic,0.112288
Paul dB+,minimal,0.236967
Paul dB+,techno,0.14218
Paul dB+,minimal techno,0.184834
Paul Kalkbrenner,minimal,0.25974
Paul Kalkbrenner,techno,0.166234
Paul Kalkbrenner,electronic,0.220779
Paul Kalkbrenner,electro,0.106494
Paul Keeley,Progressive House,0.164474
Paul Ritch,minimal,0.242718
Paul Ritch,techno,0.199029
Paul Ritch,minimal techno,0.162621
Paul Ritch,electronic,0.11165
Paul Thomas,techno,0.12156
Paul Thomas,minimal techno,0.105505
Paul Thomas,electronic,0.229358
Pawas,minimal techno,0.176056
Pawas,tech house,0.176056
Pawas,microhouse,0.125
Pawas,deep house,0.176056
Pawas,minimal techno artists,0.125
Pawel,minimal,0.216216
Pawel,deep house,0.27027
Pawel,dial,0.102703
Pendle Coven,techno,0.136957
Pendle Coven,idm,0.108696
Pendle Coven,dub,0.119565
Pendle Coven,dub techno,0.217391
Pep Gaya,techno,0.105263
Pep Gaya,minimal techno,0.210526
Pep Gaya,dub techno,0.210526
Pep Gaya,under 2000 listeners,0.105263
Perc,techno,0.332226
Perc,minimal techno,0.119601
Perc,electronic,0.112957
Personable,techno,0.181488
Personable,minimal techno,0.15971
Personable,electronic,0.119782
Peter Grummich,minimal,0.178571
Peter Grummich,minimal techno,0.116071
Peter Grummich,electronic,0.126786
Peter Grummich,Kompakt,0.107143
Peter Horrevorts,techno,0.257732
Peter Horrevorts,minimal techno,0.216495
Peter van Hoesen,minimal,0.106061
Peter van Hoesen,techno,0.30303
Peter van Hoesen,minimal techno,0.106061
Peter van Hoesen,dub techno,0.193939
Petersky,minimal techno,0.215983
Petersky,electro,0.142549
Petersky,tech house,0.142549
Petersky,techno house,0.142549
Petre Inspirescu,minimal,0.221239
Petre Inspirescu,minimal techno,0.115044
Petre Inspirescu,tech house,0.103982
Petre Inspirescu,microhouse,0.154867
Petter,Hip-Hop,0.145773
Petter,swedish,0.131195
Pfirter,minimal,0.110714
Pfirter,techno,0.357143
Pfirter,minimal techno,0.171429
Pfirter,electronic,0.132143
Phage & Daniel Dreier,minimal,0.251515
Phage & Daniel Dreier,techno,0.1
Phage & Daniel Dreier,minimal techno,0.30303
Phage & Daniel Dreier,tech house,0.1
Phage & Daniel Dreier,minimal techno artists,0.1
Pheek,minimal,0.199601
Pheek,techno,0.123752
Pheek,minimal techno,0.123752
Phil Kieran,minimal,0.191304
Phil Kieran,techno,0.289855
Philip Bader,minimal,0.253165
Philip Bader,minimal techno,0.103797
Philip Bader,electronic,0.146835
Philip Bader,House,0.146835
Philip Bader,tech house,0.146835
Phong Sui,minimal,0.181818
Phong Sui,minimal techno,0.181818
Phong Sui,Kompakt,0.181818
Phonique,minimal,0.14006
Phonique,electronic,0.150602
Phonique,House,0.13253
Phonique,deep house,0.120482
Phonogenic,minimal,0.207039
Phonogenic,minimal techno,0.10352
Phonogenic,electronic,0.180124
Phonogenic,turbo,0.10352
Phunk Investigation,techno,0.156682
Phunk Investigation,minimal techno,0.108295
Phunk Investigation,House,0.230415
Piatto,minimal,0.142056
Piatto,techno,0.186916
Piatto,minimal techno,0.157009
Piatto,spotify,0.114019
Piemont,minimal,0.286533
Piemont,techno,0.174785
Piemont,minimal techno,0.148997
Piemont,electronic,0.108883
Piemont,tech house,0.126074
Pier Bucci,minimal,0.234192
Pier Bucci,minimal techno,0.112412
Pier Bucci,electronic,0.138173
Pig & Dan,minimal,0.230947
Pig & Dan,techno,0.205543
Pig & Dan,minimal techno,0.159353
Pig & Dan,electronic,0.124711
Pigon,minimal,0.277778
Pigon,techno,0.152778
Pigon,electronic,0.111111
Pigon,dial,0.138889
Pitto,minimal techno,0.112108
Pitto,electronic,0.147982
Pitto,House,0.186099
Pitto,tech house,0.224215
Pitto,tech-house,0.112108
Planetary Assault Systems,techno,0.384615
Planetary Assault Systems,minimal techno,0.165385
Planetary Assault Systems,electronic,0.1
Planetary Assault Systems,detroit techno,0.107692
Plasmik,minimal,0.346021
Plasmik,minimal techno,0.249135
Plastikman,minimal,0.209644
Plastikman,techno,0.186583
Plastikman,minimal techno,0.167715
Plastikman,electronic,0.132075
Plateau,electronic,0.13245
Plateau,idm,0.127152
Plateau,experimental,0.116556
Plateau,industrial,0.121854
Plato,minimal,0.136986
Pleasurekraft,minimal,0.207547
Pleasurekraft,electronic,0.169811
Pleasurekraft,tech house,0.269542
Polar Inertia,techno,0.290698
Polar Inertia,minimal techno,0.162791
Polar Inertia,dub techno,0.209302
Pole,minimal,0.179856
Pole,electronic,0.152878
Pole,idm,0.120504
Pole,dub,0.133094
Pole,glitch,0.116906
Popof,minimal,0.253807
Popof,techno,0.236041
Popof,minimal techno,0.14467
Porter Ricks,minimal,0.123881
Porter Ricks,techno,0.149254
Porter Ricks,minimal techno,0.146269
Porter Ricks,dub techno,0.119403
Presslaboys,minimal,0.125
Presslaboys,techno,0.149648
Presslaboys,minimal techno,0.176056
Presslaboys,electro,0.100352
Presslaboys,House,0.100352
Presslaboys,tech house,0.176056
Project Swirl,minimal,0.1
